"STATION","DATE","PRCP","SNOW","TMAX","TSUN","WSFG"
"USW00003103","2013","24.82","70.0","60.7",,
"USW00003103","2014","20.69","33.5","63.4",,
"USW00003103","2015","27.28","71.3","62.0",,
"USW00003103","2016","25.81","71.1","62.3",,
"USW00003103","2017","18.02","76.2","63.6",,
"USW00003103","2018","21.59","55.1","62.7",,
"USW00003103","2019","26.10","145.9","60.4",,
"USW00003103","2020","9.63","33.1","64.2",,
"USW00003103","2021","25.66","110.0","62.3",,
"USW00003103","2022","18.52","56.3","62.0",,
"USW00003103","2023","24.69","143.9","61.6",,
"USW00003103","2024",,,,,
"USW00024127","1948","14.49","79.4","62.7",,
"USW00024127","1949","16.74","62.8","62.2",,
"USW00024127","1950","13.52","39.4","63.6",,
"USW00024127","1951","17.54","67.2","62.0",,
"USW00024127","1952","15.17","99.6","62.6",,
"USW00024127","1953","12.34","40.1","65.1",,
"USW00024127","1954","12.44","32.8","65.2",,
"USW00024127","1955","13.66","90.4","61.8",,"57.5"
"USW00024127","1956","12.40","59.2","64.6",,"224.1"
"USW00024127","1957","18.48","45.4","63.7",,"44.7"
"USW00024127","1958","10.77","61.6","66.5",,"49.4"
"USW00024127","1959","13.85","39.8","64.5",,"58.6"
"USW00024127","1960","12.39","54.3","64.8",,"68.9"
"USW00024127","1961","11.78","49.7","65.1",,"70.2"
"USW00024127","1962","14.91","55.9","63.4",,"62.2"
"USW00024127","1963","14.11","58.8","63.4",,"94.2"
"USW00024127","1964","17.91","79.5","61.1",,"65.5"
"USW00024127","1965","18.46","51.6","62.9","   184716","58.6"
"USW00024127","1966","9.02","59.7","65.6","   204774","54.1"
"USW00024127","1967","16.56","90.3","64.7","   180750","71.4"
"USW00024127","1968","21.14","84.9","62.7","   187914","62.2"
"USW00024127","1969","16.12","69.1","63.9","   198864","60.8"
"USW00024127","1970","19.91","62.5","63.4","   176574","66.7"
"USW00024127","1971","18.80","78.1","62.4","   184998","64.4"
"USW00024127","1972","15.75","76.9","64.4","   183912","71.4"
"USW00024127","1973","20.42","85.3","62.8","   181332","64.4"
"USW00024127","1974","14.47","79.4","64.8","   202092","62.2"
"USW00024127","1975","17.95","93.8","61.8","   185058","56.4"
"USW00024127","1976","12.37","47.9","64.3","   206304","66.7"
"USW00024127","1977","17.69","76.2","65.1","   189516","66.7"
"USW00024127","1978","18.13","71.6","65.0",,"73.6"
"USW00024127","1979","8.72","50.7","65.0","   186672","51.7"
"USW00024127","1980","17.21","55.7","64.3","   189468","68.9"
"USW00024127","1981","16.61","41.4","65.1","   158514","73.6"
"USW00024127","1982","22.90","60.8","61.9","   165174","58.6"
"USW00024127","1983","24.30","74.7","63.6","   162504","59.7"
"USW00024127","1984","21.58","97.9","61.0","   161918","59.7"
"USW00024127","1985","16.99","74.8","62.2","   169770","63.3"
"USW00024127","1986","19.44","18.3","63.2","   167552","57.5"
"USW00024127","1987","12.54","42.9","65.1","   168692","55.3"
"USW00024127","1988","9.33","44.8","65.1","   187716","58.6"
"USW00024127","1989","10.89","45.8","64.1","   193884","68.9"
"USW00024127","1990","10.72","48.4","65.1","   189393","54.1"
"USW00024127","1991","17.82","48.8","62.7","   168623","58.6"
"USW00024127","1992","12.11","48.7","65.5","   194731","60.8"
"USW00024127","1993","18.89","82.2","61.1","   174339","57.5"
"USW00024127","1994","15.30","71.5","66.3",,"63.3"
"USW00024127","1995","16.94","40.2","65.6","   201600","51.7"
"USW00024127","1996","17.33","108.5","66.1","   182646","51.0"
"USW00024127","1997","16.96","47.0","64.8","   182010","68.0"
"USW00024127","1998","23.83","65.6","63.0","   162473",
"USW00024127","1999","13.54","47.0","64.5","   188961",
"USW00024127","2000","16.38","56.7","64.4","   185017",
"USW00024127","2001","15.07","73.7","64.5",,
"USW00024127","2002","10.30","38.5","63.1",,
"USW00024127","2003","15.96","61.7","65.7",,
"USW00024127","2004","14.91","41.8","62.3",,
"USW00024127","2005","16.90","28.9","64.0",,
"USW00024127","2006","16.17","56.3","64.8",,
"USW00024127","2007","13.39","57.2","65.4",,
"USW00024127","2008","11.77","67.2","63.2",,
"USW00024127","2009","15.88","44.5","62.9",,
"USW00024127","2010","18.72","50.3","63.2",,
"USW00024127","2011","19.16","39.8","62.0",,
"USW00024127","2012","12.69","48.0","67.8",,
"USW00024127","2013","11.66","63.9","63.8",,
"USW00024127","2014","14.48","19.3","66.5",,
"USW00024127","2015","16.17","26.3","66.8",,
"USW00024127","2016","14.89","33.9","66.8",,
"USW00024127","2017","16.04","42.4","66.5",,
"USW00024127","2018","13.24","50.7","66.6",,
"USW00024127","2019","20.13","44.3","63.4",,
"USW00024127","2020","8.99","38.4","66.5",,
"USW00024127","2021","15.38","41.8","66.9",,
"USW00024127","2022","12.61","43.1","66.4",,
"USW00024127","2023","17.68","66.1","65.3",,
"USW00024127","2024",,,,,
"USW00024128","1878","6.79","8.5","64.0",,
"USW00024128","1879","9.37","47.1","63.8",,
"USW00024128","1880","6.56","44.0",,,
"USW00024128","1881","11.86","29.4","63.1",,
"USW00024128","1882","10.47","41.1","60.6",,
"USW00024128","1885","11.81","14.1","64.4",,
"USW00024128","1886","8.17","28.3","63.9",,
"USW00024128","1887","8.08","31.1","64.0",,
"USW00024128","1888","4.89","17.6","64.1",,
"USW00024128","1889","5.76","33.7","64.2",,
"USW00024128","1890","11.29","54.9","61.3",,
"USW00024128","1891","9.70","33.3","60.9",,
"USW00024128","1892","7.86","20.4","60.9",,
"USW00024128","1893","7.87","51.4","59.4",,
"USW00024128","1894","10.13","45.6","60.8",,
"USW00024128","1895","6.88","37.0","61.5",,
"USW00024128","1896","11.12","29.3","62.2",,
"USW00024128","1897","6.70","17.2","61.9",,
"USW00024128","1898","7.09","25.5","61.9",,
"USW00024128","1899","8.48","45.8","60.5",,
"USW00024128","1900","7.44","13.7","63.2",,
"USW00024128","1901","8.74","18.5","62.7",,
"USW00024128","1902","5.02","11.2","61.7",,
"USW00024128","1903","6.55","25.7","61.3",,
"USW00024128","1904","9.48","18.9","63.5",,
"USW00024128","1905","6.43","26.8","64.4",,
"USW00024128","1906","10.51","44.8","63.2",,
"USW00024128","1907","11.36","42.8","63.5",,
"USW00024128","1908","6.43","10.6","63.9",,
"USW00024128","1909","12.26","31.3","63.6",,
"USW00024128","1910","7.49","21.3","65.2",,
"USW00024128","1911","6.91","26.2","62.5",,
"USW00024128","1912","7.39","8.8","62.9",,
"USW00024128","1913","11.27","21.7","62.7",,
"USW00024128","1914","8.48","12.0","64.7",,
"USW00024128","1915","8.31","25.5","64.6",,
"USW00024128","1916","7.48","33.2","62.8",,
"USW00024128","1917","6.15","19.8","63.2",,
"USW00024128","1918","10.31","26.9","63.6",,
"USW00024128","1919","6.67","31.9","63.7",,
"USW00024128","1920","8.02","26.2","62.6",,
"USW00024128","1921","5.76","22.5","65.3",,
"USW00024128","1922","9.23","54.1","61.0",,
"USW00024128","1923","9.44","25.6","61.8",,
"USW00024128","1924","4.81","21.3","63.6",,
"USW00024128","1925","12.63","18.8","64.5",,
"USW00024128","1926","6.27","21.9","66.6",,
"USW00024128","1927","11.01","36.4","63.4",,
"USW00024128","1928","5.54","12.2","64.7",,
"USW00024128","1929","3.87","8.5","65.3",,
"USW00024128","1930","9.63","41.8","63.3",,
"USW00024128","1931","4.91","11.5","66.3",,
"USW00024128","1932","8.72","35.5","62.7",,
"USW00024128","1933","5.70","34.3","65.2",,
"USW00024128","1934","9.10","13.8","69.3",,
"USW00024128","1935","10.60","53.9","64.6",,
"USW00024128","1936","8.78","20.3","66.9",,
"USW00024128","1937","9.37","56.1","64.2",,
"USW00024128","1938","11.99","24.6","63.9",,
"USW00024128","1939","7.83","29.6","67.2",,
"USW00024128","1940","11.73","12.7","67.1",,
"USW00024128","1941","13.28","23.2","64.6",,
"USW00024128","1942","10.10","17.6","63.8",,
"USW00024128","1943","6.62","16.6","66.2",,
"USW00024128","1944","10.37","37.9","62.1",,
"USW00024128","1945","14.60","39.3","63.1",,
"USW00024128","1946","10.68","31.1","65.0",,
"USW00024128","1947","6.26","29.2","65.8",,
"USW00024128","1948","7.61","33.7","64.0",,
"USW00024128","1949","6.25","35.7","64.3",,
"USW00024128","1950","10.64","28.1","65.8",,
"USW00024128","1951","8.65","26.2","64.5",,
"USW00024128","1952","10.34","44.8","64.1",,
"USW00024128","1953","6.31","9.0","66.0",,
"USW00024128","1954","3.14","9.7","67.1",,
"USW00024128","1955","7.31","41.9","62.9",,
"USW00024128","1956","7.31","13.5","64.9",,
"USW00024128","1957","10.04","18.8","63.7",,
"USW00024128","1958","9.65","23.1","66.8",,
"USW00024128","1959","4.08","18.4","66.6",,
"USW00024128","1960","8.13","13.7","66.0",,
"USW00024128","1961","7.81","13.3","65.9",,
"USW00024128","1962","6.85","33.4","64.6",,
"USW00024128","1963","10.89","18.2","65.1",,
"USW00024128","1964","10.51","51.2","63.6",,
"USW00024128","1965","7.80","21.5","64.3","   165474",
"USW00024128","1966","4.53","20.7","66.6","   172284",
"USW00024128","1967","7.72","31.8","65.4","   141174",
"USW00024128","1968","8.49","26.3","65.1","   161334",
"USW00024128","1969","9.69","37.2","65.3","   190704",
"USW00024128","1970","9.11","17.4","65.9","   194682",
"USW00024128","1971","9.20","45.0","65.4","   202008",
"USW00024128","1972","6.64","27.0","65.9","   185604",
"USW00024128","1973","7.96","29.3","65.9","   178974",
"USW00024128","1974","6.35","26.9","67.9","   190020","62.2"
"USW00024128","1975","8.61","33.8","64.3","   173532","56.4"
"USW00024128","1976","7.32","13.4","69.2","   203352","59.7"
"USW00024128","1977","8.09","19.1","68.7","   192840","64.4"
"USW00024128","1978","8.11","21.9","66.3","   191922","78.3"
"USW00024128","1979","8.76","26.3","67.5","   185646","85.0"
"USW00024128","1980","7.37","3.8","67.0","   186210","56.4"
"USW00024128","1981","8.45","10.4","67.9","   190866","54.1"
"USW00024128","1982","9.07","30.4","62.5","   169956","52.8"
"USW00024128","1983","14.50","30.7","63.8","   175650","54.1"
"USW00024128","1984","12.91","25.5","62.1","   181792","57.5"
"USW00024128","1985","7.03","42.7","62.6",,"56.4"
"USW00024128","1986","5.53","7.6","67.3","   192710","60.8"
"USW00024128","1987","9.06","18.2","67.1","   225109","51.7"
"USW00024128","1988","6.75","19.2","67.2","   226327","57.5"
"USW00024128","1989","5.59","15.4","65.7","   229936","48.3"
"USW00024128","1990","6.38","25.2","66.0",,"47.2"
"USW00024128","1991","7.82","18.6","65.5",,"51.7"
"USW00024128","1992","4.17","8.7","68.0",,"49.4"
"USW00024128","1993","7.30","32.9","63.0",,"58.6"
"USW00024128","1994","7.59","22.7","66.3",,
"USW00024128","1995","9.83",,"66.2",,
"USW00024128","1996","10.74",,"66.2",,
"USW00024128","1997","7.91",,"65.7",,
"USW00024128","1998","16.14",,"63.2",,
"USW00024128","1999","5.35",,"66.9",,
"USW00024128","2000","9.89","12.4","66.5",,
"USW00024128","2001","4.87","26.4","67.2",,
"USW00024128","2002","6.11","7.3","66.8",,
"USW00024128","2003","8.44","17.1","67.4",,
"USW00024128","2004","6.72","26.1","65.2",,
"USW00024128","2005","10.14","29.3","63.8",,
"USW00024128","2006","9.27","17.2","65.6",,
"USW00024128","2007","6.15","18.8","67.0",,
"USW00024128","2008","5.61","35.6","65.7",,
"USW00024128","2009","7.28","25.2","65.5",,
"USW00024128","2010","12.26","29.8","64.2",,
"USW00024128","2011","9.20","30.6","64.3",,
"USW00024128","2012","5.83","31.7","68.4",,
"USW00024128","2013","5.74","23.7","65.0",,
"USW00024128","2014","8.58","9.3","68.1",,
"USW00024128","2015","10.90","12.3","68.1",,
"USW00024128","2016","9.37","18.7","67.0",,
"USW00024128","2017","8.43","14.8","67.3",,
"USW00024128","2018","9.85","38.1","68.1",,
"USW00024128","2019","10.18","34.0","65.6",,
"USW00024128","2020","7.03","19.5","69.7",,
"USW00024128","2021","10.57","43.4","68.9",,
"USW00024128","2022","7.07","29.9","68.1",,
"USW00024128","2023","8.72","23.7","66.1",,
"USW00024128","2024",,,,,
"USW00023232","1942",,,,,
"USW00023232","1943",,,,,
"USW00023232","1944",,,,,
"USW00023232","1945",,,,,
"USW00023232","1946",,,,,
"USW00023232","1947",,,,,
"USW00023232","1948","16.90","0.0","71.2",,
"USW00023232","1949","10.41","0.0","72.6",,
"USW00023232","1950","21.83","0.0","73.8",,
"USW00023232","1951","14.45","0.0","72.6",,
"USW00023232","1952","23.96","0.0","72.6",,
"USW00023232","1953","9.60","0.0","73.2",,
"USW00023232","1954","18.89","0.0","72.0",,
"USW00023232","1955","22.28","0.0","72.9",,
"USW00023232","1956","12.79","0.0","73.0",,
"USW00023232","1957","16.99","0.0","72.3",,
"USW00023232","1958","24.40","0.0","74.5",,
"USW00023232","1959","12.78","0.0","75.6",,
"USW00023232","1960","15.21","0.0","75.3",,
"USW00023232","1961","13.24","0.0","74.4",,
"USW00023232","1962","21.59","0.0","72.9",,
"USW00023232","1963","21.66","0.0","71.2",,
"USW00023232","1964","16.71","0.0","74.0",,
"USW00023232","1965","13.81","0.0","72.0","   208128",
"USW00023232","1966","13.79","0.0","74.6","   222630",
"USW00023232","1967","19.63","0.0","73.5","   213168",
"USW00023232","1968","14.90","0.0","73.8","   216834",
"USW00023232","1969","23.93","0.0","73.5","   222480",
"USW00023232","1970","23.09","0.0","74.4","   218844","56.4"
"USW00023232","1971","9.80","0.0","72.8","   218982","50.6"
"USW00023232","1972","13.94","0.0","72.8","   210090","48.3"
"USW00023232","1973","26.51","0.0","73.7","   206094","52.8"
"USW00023232","1974","15.16","0.0","73.4","   206094",
"USW00023232","1975","13.20","0.0","73.7","   211194",
"USW00023232","1976","6.26","2.0","75.9","   231732",
"USW00023232","1977","11.73","0.0","73.0",,
"USW00023232","1978","23.75","0.0","72.8","   199662",
"USW00023232","1979","20.34","0.0","73.5","   213258",
"USW00023232","1980","19.35","0.0","72.2","   222762",
"USW00023232","1981","22.35","0.0","73.8","   218982",
"USW00023232","1982","31.61","0.0","69.2","   208650",
"USW00023232","1983","33.46","0.0","72.0","   209670",
"USW00023232","1984","9.51","0.0","74.6","   224571",
"USW00023232","1985","11.56","0.0","72.4","   220504",
"USW00023232","1986","18.16","0.0","74.6","   224534",
"USW00023232","1987","15.84","0.0","74.9","   227142",
"USW00023232","1988","12.07","0.0","76.5",,
"USW00023232","1989","15.12","0.0","74.0","   235342",
"USW00023232","1990","13.78","0.0","75.8","   236178",
"USW00023232","1991","13.91","0.0","75.4","   237847",
"USW00023232","1992","16.51","0.0","74.8","   232640",
"USW00023232","1993","23.37","0.0","73.1","   233898",
"USW00023232","1994","11.06","0.0",,,
"USW00023232","1995","25.63","0.0","74.3",,
"USW00023232","1996","22.46","0.0","76.1",,
"USW00023232","1997","19.57","0.0","76.5",,
"USW00023232","1998","27.84",,"71.0",,
"USW00023232","1999","11.44",,"72.6",,
"USW00023232","2000","22.59",,"72.9",,
"USW00023232","2001","21.51",,"74.4",,
"USW00023232","2002","16.98",,"74.0",,
"USW00023232","2003","14.52",,"74.4",,
"USW00023232","2004","17.56",,"74.0",,
"USW00023232","2005","22.17",,"73.6",,
"USW00023232","2006","17.79",,"73.3",,
"USW00023232","2007","11.74",,"74.4",,
"USW00023232","2008","13.30",,"74.4",,
"USW00023232","2009","18.90",,"74.6",,
"USW00023232","2010","22.87",,"72.7",,
"USW00023232","2011","16.95",,"72.7",,
"USW00023232","2012","21.16",,"74.9",,
"USW00023232","2013","5.81",,"76.0",,
"USW00023232","2014","18.75",,"77.3",,
"USW00023232","2015","8.53",,"77.0",,
"USW00023232","2016","22.20",,"75.3",,
"USW00023232","2017","26.05",,"75.2",,
"USW00023232","2018","18.44",,"75.1",,
"USW00023232","2019","24.89",,"74.6",,
"USW00023232","2020","6.83",,"77.6",,
"USW00023232","2021","18.91",,"75.7",,
"USW00023232","2022","11.20",,"76.9",,
"USW00023232","2023","18.91",,"74.0",,
"USW00023232","2024",,,,,
"USW00023154","1893","9.14","71.3",,,
"USW00023154","1894","16.97","102.7","60.2",,
"USW00023154","1895","14.78","91.5","59.6",,
"USW00023154","1896","11.83","36.0","61.2",,
"USW00023154","1897","17.20","94.5","60.0",,
"USW00023154","1898","15.04","48.5","60.9",,
"USW00023154","1899","14.35","86.0","60.1",,
"USW00023154","1900","10.48","53.0","62.1",,
"USW00023154","1901","11.56","36.1","61.7",,
"USW00023154","1902","10.93","67.5","60.9",,
"USW00023154","1909","13.15","38.8","61.7",,
"USW00023154","1910","6.69","27.2",,,
"USW00023154","1939","10.66","43.3","60.6",,
"USW00023154","1940","8.69","25.7","62.3",,
"USW00023154","1941","13.56","48.3","58.1",,
"USW00023154","1942","4.65","34.4","60.3",,
"USW00023154","1943","8.28","35.2","61.4",,
"USW00023154","1944","7.51","56.2","57.9",,
"USW00023154","1945","13.26","57.6","57.8",,
"USW00023154","1946","9.57","49.4","59.6",,
"USW00023154","1947","6.93","13.4","61.1",,
"USW00023154","1948","5.34","48.1","59.5",,
"USW00023154","1949","6.91","50.7","58.4",,
"USW00023154","1950","6.06","28.7","62.0",,
"USW00023154","1951","7.31","34.7","59.9",,
"USW00023154","1952","10.98","64.8","58.6",,
"USW00023154","1953","5.23","20.2","61.9",,
"USW00023154","1954","7.90","51.5","62.8",,
"USW00023154","1955","8.79","55.5","58.5",,
"USW00023154","1956","6.38","43.5","61.3",,
"USW00023154","1957","9.17","55.0","59.9",,
"USW00023154","1958","7.61","62.0","62.9",,
"USW00023154","1959","5.99","41.5","62.2",,
"USW00023154","1960","7.91","41.7","61.5",,
"USW00023154","1961","7.33","52.1","60.7",,
"USW00023154","1962","7.38","36.3","62.0",,
"USW00023154","1963","11.19","43.6","61.2",,
"USW00023154","1964","12.72","101.4","58.7",,
"USW00023154","1965","10.79","48.2","59.4","   202548",
"USW00023154","1966","6.10","18.9","62.3","   211056",
"USW00023154","1967","14.76","73.0","59.6","   170826",
"USW00023154","1968","10.04","65.7","60.2","   196548",
"USW00023154","1969","11.46","45.4","60.8","   190302",
"USW00023154","1970","10.72","51.6","60.2","   194730",
"USW00023154","1971","9.44","71.6","59.1","   204132",
"USW00023154","1972","6.61","20.2","61.2","   201768",
"USW00023154","1973","11.24","73.3","59.8","   190380","58.6"
"USW00023154","1974","4.23","31.0","62.2","   198276","60.8"
"USW00023154","1975","9.80","79.4","59.7",,
"USW00023154","1976","8.29","44.7","62.2","   201384","58.6"
"USW00023154","1977","9.23","41.4","62.3",,"60.8"
"USW00023154","1978","12.49","81.2","60.7","   195006","55.3"
"USW00023154","1979","7.41","45.0","61.6","   192768","54.1"
"USW00023154","1980","12.80","71.1","62.1","   208758","56.4"
"USW00023154","1981","10.33","48.4","64.1","   203838",
"USW00023154","1982","15.56","62.8","59.1","   201444","58.6"
"USW00023154","1983","14.88","73.9","60.0","   193482","55.3"
"USW00023154","1984","14.85","49.2","60.0","   191966","63.3"
"USW00023154","1985","9.92","60.8","61.0","   211760","60.8"
"USW00023154","1986","8.62","38.5","63.5","   208596","59.7"
"USW00023154","1987","12.31","36.1","62.2","   197116","62.2"
"USW00023154","1988","8.67","65.1","62.8","   204960","59.7"
"USW00023154","1989","6.63","25.0","63.2","   215375","64.4"
"USW00023154","1990","8.77","43.9","62.7","   190807","52.8"
"USW00023154","1991","10.00","48.1","61.8","   173593","56.4"
"USW00023154","1992","9.81","26.6","63.6","   207700","56.4"
"USW00023154","1993","10.10","53.7","60.3","   214829","49.4"
"USW00023154","1994","9.23","43.6","62.3","   232647",
"USW00023154","1995","12.12",,"61.4",,
